transactionid,userid,time,amount,state,city,country,tran_lat,tran_lon,merchantType,isFraud
1413,71,2025-09-26 03:00:00,183.62,,,,33.433345,-112.029494,,False
1414,71,2025-09-28 19:00:00,438.05,,,,33.464394,-112.068197,,False
1415,71,2025-10-01 11:00:00,230.4,,,,33.403132,-112.070636,,False
1416,71,2025-10-04 17:00:00,119.81,,,,33.459004,-112.084107,,False
1417,71,2025-10-06 18:00:00,277.97,,,,33.461663,-112.043576,,True
1418,71,2025-10-06 20:04:00,236.56,,,,33.49725,-112.063836,,True
1419,71,2025-10-06 21:49:00,469.27,,,,33.411175,-112.100226,,True
1420,71,2025-10-06 22:32:00,234.5,,,,33.48206,-112.095551,,False
1421,72,2025-09-02 08:00:00,89.39,,,,29.802296,-95.385571,,False
1422,72,2025-09-05 05:00:00,299.1,,,,29.735716,-95.414555,,False
1423,72,2025-09-07 12:00:00,61.76,,,,29.792634,-95.363808,,False
1424,72,2025-09-07 21:00:00,326.19,,,,29.793523,-95.360038,,False
1425,72,2025-09-09 20:00:00,483.48,,,,29.714524,-95.366825,,False
1426,72,2025-09-10 19:00:00,122.74,,,,29.807912,-95.397515,,False
1427,72,2025-09-13 20:00:00,360.25,,,,29.790838,-95.410018,,False
1428,72,2025-09-14 00:00:00,196.79,,,,29.775449,-95.393,,True
1429,72,2025-09-14 00:43:00,211.27,,,,29.741921,-95.349045,,True
1430,72,2025-09-14 01:35:00,195.25,,,,29.781084,-95.323542,,True
1431,72,2025-09-14 01:52:00,143.83,,,,29.77567,-95.398739,,True
1432,72,2025-09-14 02:44:00,267.28,,,,29.785031,-95.390384,,True
1433,72,2025-09-14 05:12:00,30.68,,,,29.722645,-95.343676,,False
1434,72,2025-09-16 23:12:00,330.35,,,,29.716953,-95.403277,,False
1435,72,2025-09-20 14:12:00,166.73,,,,29.722283,-95.332831,,False
1436,72,2025-09-23 16:12:00,228.09,,,,29.780177,-95.323603,,False
1437,72,2025-09-26 06:12:00,199.93,,,,29.804013,-95.327342,,False
1438,72,2025-09-29 23:12:00,429.72,,,,29.768437,-95.355874,,False
1439,72,2025-10-02 17:12:00,238.82,,,,29.783357,-95.331792,,False
1440,72,2025-10-04 03:12:00,381.07,,,,29.741076,-95.37102,,False
1441,73,2025-09-02 08:00:00,385.49,,,,41.869915,-87.64744,,False
1442,73,2025-09-06 10:00:00,172.91,,,,41.905298,-87.601028,,False
1443,73,2025-09-07 22:00:00,249.8,,,,41.844759,-87.666057,,False
1444,73,2025-09-11 17:00:00,52.45,,,,41.882851,-87.610158,,False
1445,73,2025-09-12 14:00:00,260.81,,,,41.847837,-87.612849,,False
1446,73,2025-09-15 02:00:00,347.02,,,,41.889561,-87.586588,,False
1447,73,2025-09-15 08:00:00,110.31,,,,41.921501,-87.62482,,False
1448,73,2025-09-17 03:00:00,457.81,,,,41.886705,-87.609462,,False
1449,73,2025-09-17 08:00:00,391.22,,,,41.878028,-87.647877,,False
1450,73,2025-09-19 22:00:00,372.51,,,,41.843928,-87.585237,,False
1451,73,2025-09-20 14:00:00,313.0,,,,41.873266,-87.607846,,False
1452,73,2025-09-23 17:00:00,441.21,,,,41.916711,-87.669288,,False
1453,73,2025-09-25 23:00:00,483.59,,,,41.881258,-87.610572,,True
1454,73,2025-09-26 00:54:00,458.75,,,,41.91416,-87.620344,,True
1455,73,2025-09-26 03:18:00,332.78,,,,41.896011,-87.653198,,True
1456,73,2025-09-26 05:32:00,115.86,,,,41.866601,-87.654523,,False
1457,73,2025-09-28 15:32:00,69.59,,,,41.869053,-87.640095,,False
1458,73,2025-10-01 12:32:00,426.18,,,,41.885327,-87.673441,,False
1459,73,2025-10-03 15:32:00,415.5,,,,41.893437,-87.584577,,False
1460,73,2025-10-03 20:32:00,342.9,,,,41.893446,-87.645474,,False
1461,74,2025-09-02 08:00:00,293.47,,,,41.85453,-87.583172,,False
1462,74,2025-09-02 20:00:00,389.7,,,,41.914088,-87.610246,,False
1463,74,2025-09-06 11:00:00,222.95,,,,41.895958,-87.636103,,True
1464,74,2025-09-06 13:35:00,353.84,,,,41.92169,-87.623859,,True
1465,74,2025-09-06 13:36:00,13.97,,,,41.844972,-87.625367,,True
1466,74,2025-09-06 16:29:00,16.2,,,,41.82969,-87.601722,,True
1467,74,2025-09-06 17:40:00,464.8,,,,41.870717,-87.645052,,True
1468,74,2025-09-06 19:42:00,27.03,,,,41.909538,-87.617586,,False
1469,74,2025-09-07 04:42:00,44.9,,,,41.843022,-87.64991,,False
1470,74,2025-09-07 09:42:00,200.26,,,,41.898016,-87.640659,,False
1471,74,2025-09-08 09:42:00,488.06,,,,41.883922,-87.647609,,True
1472,74,2025-09-08 12:00:00,425.41,,,,41.925792,-87.655933,,True
1473,74,2025-09-08 12:45:00,461.36,,,,41.840616,-87.658576,,True
1474,74,2025-09-08 14:05:00,67.72,,,,41.892551,-87.600378,,True
1475,74,2025-09-08 15:50:00,368.34,,,,41.899226,-87.648879,,False
1476,74,2025-09-12 14:50:00,494.57,,,,41.868338,-87.634029,,False
1477,74,2025-09-15 13:50:00,437.05,,,,41.866561,-87.597531,,False
1478,74,2025-09-15 23:50:00,200.4,,,,41.919401,-87.612026,,False
1479,74,2025-09-16 11:50:00,169.23,,,,41.844668,-87.668876,,False
1480,74,2025-09-17 14:50:00,443.29,,,,41.861824,-87.675612,,False
1481,75,2025-09-02 08:00:00,22.08,,,,29.768806,-95.37327,,False
1482,75,2025-09-04 03:00:00,492.03,,,,29.723845,-95.412825,,False
1483,75,2025-09-06 19:00:00,354.87,,,,29.727073,-95.418389,,False
1484,75,2025-09-09 23:00:00,259.22,,,,29.726787,-95.350737,,False
1485,75,2025-09-10 13:00:00,338.99,,,,29.736251,-95.377633,,False
1486,75,2025-09-14 08:00:00,409.88,,,,29.713492,-95.376532,,False
1487,75,2025-09-15 10:00:00,190.37,,,,29.787037,-95.378215,,False
1488,75,2025-09-19 00:00:00,75.79,,,,29.787522,-95.406077,,False
1489,75,2025-09-22 14:00:00,353.73,,,,29.785035,-95.404719,,False
1490,75,2025-09-24 21:00:00,253.04,,,,29.725804,-95.406837,,False
1491,75,2025-09-26 21:00:00,89.31,,,,29.710501,-95.364114,,False
1492,75,2025-09-27 13:00:00,224.31,,,,29.788388,-95.344406,,False
1493,75,2025-09-28 10:00:00,29.98,,,,29.753643,-95.333043,,False
1494,75,2025-09-30 22:00:00,287.19,,,,29.74942,-95.333193,,False
1495,75,2025-10-05 00:00:00,80.96,,,,29.716093,-95.378767,,False
1496,75,2025-10-07 19:00:00,39.56,,,,29.735755,-95.331161,,False
1497,75,2025-10-08 22:00:00,317.47,,,,29.762987,-95.366435,,False
1498,75,2025-10-12 01:00:00,38.84,,,,29.757068,-95.354353,,False
1499,75,2025-10-12 07:00:00,458.1,,,,29.726016,-95.328615,,False
1500,75,2025-10-15 06:00:00,364.81,,,,29.745185,-95.330231,,False
1501,76,2025-09-02 08:00:00,42.18,,,,29.805983,-95.393751,,False
1502,76,2025-09-04 03:00:00,452.65,,,,29.746702,-95.389682,,False
1503,76,2025-09-07 23:00:00,296.7,,,,29.722654,-95.326439,,True
1504,76,2025-09-07 23:37:00,145.99,,,,29.785694,-95.410563,,True
1505,76,2025-09-08 02:32:00,149.4,,,,29.746143,-95.385761,,True
1506,76,2025-09-08 02:52:00,322.7,,,,29.744521,-95.335704,,True
1507,76,2025-09-08 03:49:00,240.83,,,,29.808073,-95.344618,,False
1508,76,2025-09-09 18:49:00,101.37,,,,29.755561,-95.330772,,False
1509,76,2025-09-10 05:49:00,291.35,,,,29.767968,-95.329213,,False
1510,76,2025-09-13 22:49:00,417.12,,,,29.745708,-95.327982,,False
1511,76,2025-09-17 07:49:00,479.64,,,,29.71214,-95.366554,,False
1512,76,2025-09-18 22:49:00,175.92,,,,29.783096,-95.411238,,False
1513,76,2025-09-19 16:49:00,5.39,,,,29.807631,-95.348559,,False
1514,76,2025-09-23 02:49:00,498.96,,,,29.798928,-95.337015,,False
1515,76,2025-09-25 09:49:00,227.05,,,,29.712716,-95.396861,,False
1516,76,2025-09-25 15:49:00,331.4,,,,29.73078,-95.36035,,False
1517,76,2025-09-29 18:49:00,458.68,,,,29.729184,-95.38602,,False
1518,76,2025-09-30 13:49:00,242.62,,,,29.807023,-95.331762,,False
1519,76,2025-10-04 05:49:00,28.99,,,,29.735882,-95.405315,,True
1520,76,2025-10-04 05:55:00,86.12,,,,29.781856,-95.368764,,True
1521,77,2025-09-02 08:00:00,447.58,,,,29.763172,-95.34039,,False
1522,77,2025-09-04 01:00:00,450.23,,,,29.789225,-95.401384,,False
1523,77,2025-09-07 15:00:00,144.15,,,,29.777922,-95.349794,,False
1524,77,2025-09-10 14:00:00,334.0,,,,29.715173,-95.38753,,False
1525,77,2025-09-11 05:00:00,366.96,,,,29.750597,-95.417988,,False
1526,77,2025-09-11 15:00:00,212.57,,,,29.771404,-95.363131,,False
1527,77,2025-09-14 01:00:00,428.08,,,,29.7427,-95.347247,,False
1528,77,2025-09-14 05:00:00,426.02,,,,29.790404,-95.408881,,False
1529,77,2025-09-16 08:00:00,133.12,,,,29.751781,-95.400334,,False
1530,77,2025-09-17 08:00:00,327.93,,,,29.770337,-95.328075,,False
1531,77,2025-09-19 14:00:00,290.86,,,,29.790527,-95.354914,,True
1532,77,2025-09-19 15:14:00,390.45,,,,29.729532,-95.324671,,True
1533,77,2025-09-19 18:10:00,430.93,,,,29.802685,-95.352485,,True
1534,77,2025-09-19 18:18:00,433.38,,,,29.780388,-95.319926,,False
1535,77,2025-09-22 21:18:00,45.16,,,,29.750569,-95.35007,,False
1536,77,2025-09-23 16:18:00,60.47,,,,29.750508,-95.367772,,False
1537,77,2025-09-24 09:18:00,20.66,,,,29.763248,-95.358328,,False
1538,77,2025-09-27 02:18:00,270.26,,,,29.803922,-95.401413,,False
1539,77,2025-09-30 17:18:00,170.91,,,,29.714785,-95.405154,,False
1540,77,2025-10-01 14:18:00,448.29,,,,29.803854,-95.388189,,False
1541,78,2025-09-02 08:00:00,36.01,,,,47.645533,-122.375971,,False
1542,78,2025-09-05 06:00:00,174.17,,,,47.617623,-122.286531,,False
1543,78,2025-09-07 23:00:00,332.57,,,,47.654503,-122.348397,,False
1544,78,2025-09-08 20:00:00,270.97,,,,47.598224,-122.309061,,False
1545,78,2025-09-10 15:00:00,422.3,,,,47.584199,-122.312405,,True
1546,78,2025-09-10 15:21:00,279.26,,,,47.615384,-122.313034,,True
1547,78,2025-09-10 16:50:00,372.98,,,,47.618404,-122.346767,,True
1548,78,2025-09-10 18:09:00,119.79,,,,47.56635,-122.291622,,False
1549,78,2025-09-12 09:09:00,291.46,,,,47.584642,-122.285356,,False
1550,78,2025-09-15 00:09:00,461.2,,,,47.595644,-122.3731,,False
1551,78,2025-09-18 15:09:00,124.09,,,,47.634882,-122.363417,,False
1552,78,2025-09-20 20:09:00,27.9,,,,47.593761,-122.298777,,False
1553,78,2025-09-23 02:09:00,491.78,,,,47.644316,-122.327842,,False
1554,78,2025-09-25 16:09:00,413.64,,,,47.634827,-122.319898,,False
1555,78,2025-09-25 21:09:00,291.88,,,,47.578963,-122.307559,,False
1556,78,2025-09-29 09:09:00,34.03,,,,47.58612,-122.370309,,False
1557,78,2025-10-03 03:09:00,104.0,,,,47.622326,-122.311598,,False
1558,78,2025-10-03 09:09:00,483.94,,,,47.651022,-122.354417,,False
1559,78,2025-10-04 01:09:00,299.7,,,,47.654164,-122.332908,,False
1560,78,2025-10-04 15:09:00,324.99,,,,47.616802,-122.282948,,False
1561,79,2025-09-02 08:00:00,6.93,,,,40.675261,-74.043603,,False
1562,79,2025-09-05 14:00:00,122.51,,,,40.756426,-74.04571,,False
1563,79,2025-09-07 06:00:00,140.12,,,,40.69128,-73.973861,,False
1564,79,2025-09-07 12:00:00,288.28,,,,40.718228,-74.028495,,False
1565,79,2025-09-09 12:00:00,43.66,,,,40.695707,-73.964728,,False
1566,79,2025-09-10 08:00:00,157.88,,,,40.755123,-74.041307,,False
1567,79,2025-09-14 00:00:00,442.66,,,,40.729841,-74.04285,,False
1568,79,2025-09-17 02:00:00,324.57,,,,40.729114,-74.034745,,False
1569,79,2025-09-20 07:00:00,141.28,,,,40.695682,-74.025998,,False
1570,79,2025-09-22 00:00:00,28.17,,,,40.67971,-73.99907,,False
1571,79,2025-09-25 15:00:00,45.0,,,,40.665338,-73.9611,,True
1572,79,2025-09-25 15:51:00,37.83,,,,40.750296,-74.035239,,True
1573,79,2025-09-25 18:00:00,422.18,,,,40.666086,-73.965577,,True
1574,79,2025-09-25 20:13:00,314.46,,,,40.754848,-74.032436,,True
1575,79,2025-09-25 22:42:00,460.92,,,,40.71592,-74.052716,,True
1576,79,2025-09-26 01:16:00,24.71,,,,40.679169,-74.026287,,False
1577,79,2025-09-29 09:16:00,409.82,,,,40.686648,-74.048128,,True
1578,79,2025-09-29 09:52:00,32.59,,,,40.743966,-74.037604,,True
1579,79,2025-09-29 11:44:00,329.49,,,,40.702201,-74.017251,,True
1580,79,2025-09-29 13:09:00,484.65,,,,40.679437,-74.022198,,False
1581,80,2025-09-02 08:00:00,122.3,,,,42.39158,-71.073151,,False
1582,80,2025-09-05 07:00:00,5.11,,,,42.408057,-71.082915,,False
1583,80,2025-09-06 17:00:00,195.22,,,,42.334948,-71.038117,,False
1584,80,2025-09-08 03:00:00,464.17,,,,42.403776,-71.097052,,False
1585,80,2025-09-12 04:00:00,319.3,,,,42.352645,-71.015569,,False
1586,80,2025-09-12 19:00:00,42.47,,,,42.386236,-71.032995,,False
1587,80,2025-09-15 11:00:00,148.4,,,,42.355912,-71.105791,,False
1588,80,2025-09-16 16:00:00,340.31,,,,42.317282,-71.034186,,False
1589,80,2025-09-17 10:00:00,328.24,,,,42.33089,-71.067238,,False
1590,80,2025-09-21 06:00:00,361.09,,,,42.312283,-71.011162,,False
1591,80,2025-09-21 15:00:00,378.01,,,,42.35755,-71.09338,,False
1592,80,2025-09-24 20:00:00,386.11,,,,42.31648,-71.012599,,False
1593,80,2025-09-27 22:00:00,220.36,,,,42.348263,-71.022851,,False
1594,80,2025-09-30 23:00:00,10.85,,,,42.380213,-71.022254,,False
1595,80,2025-10-02 13:00:00,212.39,,,,42.402451,-71.047944,,False
1596,80,2025-10-06 10:00:00,454.05,,,,42.346309,-71.069697,,False
1597,80,2025-10-08 16:00:00,418.95,,,,42.314438,-71.083271,,False
1598,80,2025-10-11 22:00:00,258.89,,,,42.393149,-71.016786,,False
1599,80,2025-10-14 08:00:00,404.95,,,,42.310752,-71.054451,,False
1600,80,2025-10-18 11:00:00,318.69,,,,42.405971,-71.045418,,False
1601,81,2025-09-02 08:00:00,341.48,,,,34.098412,-118.22814,,False
1602,81,2025-09-06 06:00:00,360.14,,,,34.071634,-118.207595,,False
1603,81,2025-09-08 09:00:00,295.86,,,,34.063316,-118.230503,,False
1604,81,2025-09-09 01:00:00,478.68,,,,34.02938,-118.212107,,False
1605,81,2025-09-11 20:00:00,375.27,,,,34.078294,-118.237712,,False
1606,81,2025-09-13 04:00:00,448.07,,,,34.020456,-118.241112,,False
1607,81,2025-09-17 07:00:00,212.17,,,,34.077123,-118.264493,,True
1608,81,2025-09-17 07:54:00,224.77,,,,34.075171,-118.289764,,True
1609,81,2025-09-17 10:01:00,375.75,,,,34.099943,-118.249476,,True
1610,81,2025-09-17 12:11:00,118.71,,,,34.033814,-118.212842,,True
1611,81,2025-09-17 13:25:00,412.13,,,,34.021139,-118.264222,,True
1612,81,2025-09-17 14:58:00,423.7,,,,34.028856,-118.23913,,False
1613,81,2025-09-19 01:58:00,414.94,,,,34.051399,-118.205169,,False
1614,81,2025-09-21 10:58:00,366.67,,,,34.023314,-118.238857,,False
1615,81,2025-09-21 22:58:00,68.53,,,,34.046091,-118.229702,,False
1616,81,2025-09-23 18:58:00,133.63,,,,34.095006,-118.243832,,False
1617,81,2025-09-26 14:58:00,87.49,,,,34.01608,-118.216909,,False
1618,81,2025-09-26 22:58:00,283.08,,,,34.044453,-118.291463,,False
1619,81,2025-09-28 01:58:00,117.59,,,,34.069019,-118.259357,,False
1620,81,2025-09-29 07:58:00,315.76,,,,34.060397,-118.2427,,False
1621,82,2025-09-02 08:00:00,46.73,,,,40.664335,-73.959451,,False
1622,82,2025-09-05 09:00:00,109.21,,,,40.68007,-74.012967,,False
1623,82,2025-09-08 20:00:00,241.51,,,,40.728645,-73.994709,,False
1624,82,2025-09-11 18:00:00,227.51,,,,40.668685,-74.033793,,False
1625,82,2025-09-14 03:00:00,238.88,,,,40.713583,-74.002439,,False
1626,82,2025-09-17 06:00:00,244.16,,,,40.710139,-74.035462,,False
1627,82,2025-09-20 22:00:00,191.29,,,,40.668417,-73.970883,,False
1628,82,2025-09-22 06:00:00,81.09,,,,40.7369,-74.008634,,False
1629,82,2025-09-22 13:00:00,175.11,,,,40.678349,-73.984338,,False
1630,82,2025-09-23 18:00:00,121.87,,,,40.716191,-74.016089,,False
1631,82,2025-09-27 11:00:00,373.52,,,,40.724515,-74.049906,,False
1632,82,2025-10-01 13:00:00,434.36,,,,40.76092,-74.051948,,False
1633,82,2025-10-04 00:00:00,336.94,,,,40.74897,-74.033792,,False
1634,82,2025-10-05 02:00:00,332.24,,,,40.699356,-74.010415,,False
1635,82,2025-10-05 12:00:00,199.63,,,,40.736261,-74.019949,,False
1636,82,2025-10-06 01:00:00,406.05,,,,40.706052,-74.005067,,False
1637,82,2025-10-07 14:00:00,413.83,,,,40.752966,-74.007004,,False
1638,82,2025-10-08 04:00:00,270.03,,,,40.713413,-73.956805,,False
1639,82,2025-10-10 08:00:00,133.78,,,,40.671813,-73.982886,,False
1640,82,2025-10-12 09:00:00,164.82,,,,40.673929,-73.96149,,False
1641,83,2025-09-02 08:00:00,486.29,,,,41.86261,-87.625055,,False
1642,83,2025-09-06 06:00:00,234.7,,,,41.851185,-87.647675,,False
1643,83,2025-09-07 10:00:00,97.8,,,,41.88691,-87.662774,,False
1644,83,2025-09-08 05:00:00,334.7,,,,41.906143,-87.662693,,False
1645,83,2025-09-11 13:00:00,290.5,,,,41.895642,-87.641352,,False
1646,83,2025-09-12 11:00:00,491.81,,,,41.894648,-87.659245,,False
1647,83,2025-09-13 02:00:00,461.38,,,,41.875056,-87.636471,,False
1648,83,2025-09-14 15:00:00,91.57,,,,41.896115,-87.670551,,False
1649,83,2025-09-15 22:00:00,90.83,,,,41.831674,-87.589413,,False
1650,83,2025-09-17 09:00:00,135.13,,,,41.879217,-87.587623,,False
1651,83,2025-09-21 08:00:00,395.38,,,,41.82854,-87.631678,,False
1652,83,2025-09-21 15:00:00,102.14,,,,41.829484,-87.635219,,False
1653,83,2025-09-23 16:00:00,352.05,,,,41.842888,-87.629767,,True
1654,83,2025-09-23 17:03:00,420.37,,,,41.919405,-87.64905,,True
1655,83,2025-09-23 17:38:00,305.49,,,,41.867074,-87.597193,,False
1656,83,2025-09-26 07:38:00,395.08,,,,41.866321,-87.648828,,False
1657,83,2025-09-28 17:38:00,221.98,,,,41.87689,-87.659191,,False
1658,83,2025-10-02 05:38:00,275.65,,,,41.84581,-87.600692,,False
1659,83,2025-10-03 19:38:00,253.5,,,,41.830246,-87.674658,,False
1660,83,2025-10-04 05:38:00,400.36,,,,41.828673,-87.658178,,False
1661,84,2025-09-02 08:00:00,144.58,,,,42.310465,-71.0242,,False
1662,84,2025-09-03 17:00:00,181.39,,,,42.368569,-71.024125,,False
1663,84,2025-09-07 04:00:00,69.08,,,,42.392323,-71.093729,,False
1664,84,2025-09-07 17:00:00,103.57,,,,42.331681,-71.065792,,False
1665,84,2025-09-11 10:00:00,418.68,,,,42.359477,-71.027314,,False
1666,84,2025-09-13 12:00:00,304.11,,,,42.336619,-71.053103,,False
1667,84,2025-09-15 12:00:00,365.77,,,,42.339631,-71.052723,,False
1668,84,2025-09-19 09:00:00,232.06,,,,42.364959,-71.029339,,False
1669,84,2025-09-23 03:00:00,320.94,,,,42.384489,-71.010498,,True
1670,84,2025-09-23 03:17:00,414.08,,,,42.375814,-71.034343,,True
1671,84,2025-09-23 06:14:00,416.17,,,,42.348617,-71.070175,,True
1672,84,2025-09-23 06:39:00,147.32,,,,42.370636,-71.037006,,True
1673,84,2025-09-23 08:11:00,87.53,,,,42.397155,-71.017662,,False
1674,84,2025-09-25 23:11:00,85.8,,,,42.331764,-71.010209,,False
1675,84,2025-09-29 04:11:00,430.21,,,,42.321105,-71.011724,,False
1676,84,2025-09-30 12:11:00,426.44,,,,42.317392,-71.040559,,False
1677,84,2025-10-01 20:11:00,154.37,,,,42.367722,-71.018788,,False
1678,84,2025-10-05 12:11:00,80.5,,,,42.328377,-71.090577,,False
1679,84,2025-10-09 14:11:00,425.42,,,,42.330332,-71.063555,,False
1680,84,2025-10-11 16:11:00,46.56,,,,42.342427,-71.018873,,False
1681,85,2025-09-02 08:00:00,75.7,,,,41.878231,-87.655984,,False
1682,85,2025-09-03 07:00:00,203.36,,,,41.871498,-87.594234,,False
1683,85,2025-09-06 02:00:00,132.91,,,,41.887511,-87.651273,,False
1684,85,2025-09-09 09:00:00,457.42,,,,41.833276,-87.674095,,False
1685,85,2025-09-13 06:00:00,208.39,,,,41.870942,-87.665442,,False
1686,85,2025-09-15 05:00:00,195.71,,,,41.844503,-87.583937,,False
1687,85,2025-09-18 07:00:00,125.14,,,,41.901913,-87.64815,,False
1688,85,2025-09-21 21:00:00,279.32,,,,41.854157,-87.606209,,False
1689,85,2025-09-25 01:00:00,333.76,,,,41.919922,-87.631174,,False
1690,85,2025-09-26 00:00:00,160.18,,,,41.880745,-87.656412,,False
1691,85,2025-09-26 09:00:00,459.07,,,,41.887897,-87.655816,,False
1692,85,2025-09-27 02:00:00,162.39,,,,41.8349,-87.649595,,False
1693,85,2025-09-28 05:00:00,237.77,,,,41.830248,-87.600509,,False
1694,85,2025-09-29 23:00:00,16.42,,,,41.910855,-87.670189,,False
1695,85,2025-10-02 14:00:00,393.86,,,,41.916958,-87.658858,,False
1696,85,2025-10-03 00:00:00,39.27,,,,41.89982,-87.630958,,False
1697,85,2025-10-05 09:00:00,230.1,,,,41.909659,-87.585377,,False
1698,85,2025-10-08 08:00:00,381.95,,,,41.852326,-87.587728,,False
1699,85,2025-10-11 06:00:00,331.43,,,,41.859379,-87.660138,,False
1700,85,2025-10-11 14:00:00,477.71,,,,41.867468,-87.606474,,True
1701,86,2025-09-02 08:00:00,67.03,,,,37.755656,-122.460132,,True
1702,86,2025-09-02 08:29:00,110.92,,,,37.770641,-122.454061,,True
1703,86,2025-09-02 09:19:00,478.69,,,,37.807781,-122.374306,,True
1704,86,2025-09-02 10:45:00,79.06,,,,37.820681,-122.387899,,True
1705,86,2025-09-02 13:16:00,87.35,,,,37.732133,-122.408893,,False
1706,86,2025-09-03 09:16:00,73.64,,,,37.769671,-122.400717,,False
1707,86,2025-09-07 03:16:00,458.66,,,,37.803986,-122.402659,,False
1708,86,2025-09-07 10:16:00,360.09,,,,37.785083,-122.372428,,True
1709,86,2025-09-07 12:44:00,85.04,,,,37.753758,-122.378768,,True
1710,86,2025-09-07 13:16:00,49.12,,,,37.750607,-122.436015,,True
1711,86,2025-09-07 14:31:00,139.82,,,,37.796437,-122.4587,,True
1712,86,2025-09-07 15:55:00,246.88,,,,37.743975,-122.415493,,True
1713,86,2025-09-07 16:17:00,459.71,,,,37.792925,-122.420222,,False
1714,86,2025-09-08 14:17:00,102.81,,,,37.824211,-122.457765,,True
1715,86,2025-09-08 17:14:00,388.5,,,,37.724957,-122.376722,,True
1716,86,2025-09-08 18:30:00,142.68,,,,37.740872,-122.390577,,True
1717,86,2025-09-08 19:29:00,132.55,,,,37.785317,-122.44954,,True
1718,86,2025-09-08 21:39:00,350.81,,,,37.776216,-122.466991,,True
1719,86,2025-09-08 21:45:00,148.3,,,,37.729617,-122.44366,,False
1720,86,2025-09-11 01:45:00,342.43,,,,37.766654,-122.450292,,False
1721,87,2025-09-02 08:00:00,270.33,,,,41.88302,-87.627101,,False
1722,87,2025-09-05 22:00:00,463.38,,,,41.919154,-87.640329,,False
1723,87,2025-09-06 03:00:00,148.87,,,,41.927487,-87.59434,,False
1724,87,2025-09-08 20:00:00,355.38,,,,41.838534,-87.644071,,False
1725,87,2025-09-12 13:00:00,192.39,,,,41.865695,-87.666,,False
1726,87,2025-09-13 14:00:00,342.95,,,,41.864035,-87.601646,,False
1727,87,2025-09-16 11:00:00,64.74,,,,41.872084,-87.637261,,True
1728,87,2025-09-16 13:26:00,63.78,,,,41.922373,-87.626208,,True
1729,87,2025-09-16 14:30:00,62.28,,,,41.852533,-87.62778,,True
1730,87,2025-09-16 15:07:00,381.45,,,,41.909269,-87.60281,,True
1731,87,2025-09-16 16:04:00,107.47,,,,41.871446,-87.604648,,False
